Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996)	2.231001e-03	3.435624e-02	0	0	6.023932e+00	3.677794e+01	IRAK1;ITGB2;ST3GAL4;ETS1;RELA;RHOA
GO_Biological_Process_2021	retrograde protein transport, ER to cytosol (GO:0030970)	2.231001e-03	3.435624e-02	0	0	6.023932e+00	3.677794e+01	OS9;DERL1;DERL2;AUP1;SEC61B;HSP90B1
GO_Biological_Process_2021	chemokine-mediated signaling pathway (GO:0070098)	2.232950e-03	3.435624e-02	0	0	4.255664e+00	2.597841e+01	CCL4L1;CCL5;CCL4;XCL2;CCL3;XCL1;PTK2B;CIB1
GO_Biological_Process_2021	regulation of lamellipodium assembly (GO:0010591)	2.232950e-03	3.435624e-02	0	0	4.255664e+00	2.597841e+01	CDC42;ACTR3;CAPZB;ARPC2;ABI3;WAS;RAC2;RAC1
GO_Biological_Process_2021	gene expression (GO:0010467)	2.250601e-03	3.450097e-02	0	0	1.620522e+00	9.879605e+00	MRPS11;CELF2;MRPS12;HNRNPU;MRPL34;RBM3;MAGOH;EPC1;DDX17;SEC13;NUP210;MRPS6;DDX19B;DDX39A;MRPL51;DNAJB11;SRSF2;SRSF3;SRSF4;SLU7;SRSF7;SRSF9;FYTTD1;RBM8A;RRBP1;AAAS;MRPL10;TSPAN32;POLR2E;POLR2F;POLR2G;RAE1;SRSF11;POLR2L;RBM39;CHTOP;MRPL28;UPF3B;HNRNPL;PPP5C;SNRNP40;HNRNPK;HNRNPF;HNRNPA2B1;TSPAN17;DRG1;RNPS1;STUB1;NFKBIB
GO_Biological_Process_2021	ephrin receptor signaling pathway (GO:0048013)	2.330538e-03	3.536903e-02	0	0	2.699070e+00	1.636084e+01	ACTR3;PSENEN;LYN;ARPC4;ARPC5;ACTB;RHOA;ACTG1;CDC42;ARPC2;ARPC3;FYN;RAC1;AP2M1
GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)	2.330538e-03	3.536903e-02	0	0	2.699070e+00	1.636084e+01	ZNF580;PDCD6;EMC10;ETS1;RTN4;IFNG;GLIPR2;PTK2B;ITGB1BP1;RAC1;CALR;PFN1;MAPRE2;ARF6
GO_Biological_Process_2021	maintenance of protein location in nucleus (GO:0051457)	2.361466e-03	3.536903e-02	0	0	4.867471e+00	2.944077e+01	SUN2;SP100;ARL2BP;HNRNPU;PARK7;SYNE1;SKP1
GO_Biological_Process_2021	negative regulation of DNA recombination at telomere (GO:0048239)	2.361466e-03	3.536903e-02	0	0	4.867471e+00	2.944077e+01	TINF2;POLR2E;POLR2F;TERF2IP;POLR2G;TERF1;POLR2L
GO_Biological_Process_2021	protein depolymerization (GO:0051261)	2.361466e-03	3.536903e-02	0	0	4.867471e+00	2.944077e+01	GSN;WDR1;VPS4B;CFL1;STMN1;KATNB1;DSTN
GO_Biological_Process_2021	regulation of DNA recombination at telomere (GO:0072695)	2.361466e-03	3.536903e-02	0	0	4.867471e+00	2.944077e+01	TINF2;POLR2E;POLR2F;TERF2IP;POLR2G;TERF1;POLR2L
GO_Biological_Process_2021	apoptotic process (GO:0006915)	2.366387e-03	3.536903e-02	0	0	1.855464e+00	1.121886e+01	CYFIP2;ITGB2;PRF1;CIB1;FASLG;RTN4;BBC3;PPP2CA;CASP8;PPP2R1A;CASP10;DPF2;CASP1;PMAIP1;BNIP2;PTK2B;BAK1;GADD45A;ZBTB16;GZMA;GZMB;CFLAR;GZMH;IFNG;IRF3;IRF1;DDIT4;BAX;PPIA;GAPDH;BCL2L1
GO_Biological_Process_2021	antigen processing and presentation of exogenous peptide antigen (GO:0002478)	2.411510e-03	3.591519e-02	0	0	2.332531e+00	1.405934e+01	ARF1;SEC13;FCER1G;CLTC;DCTN3;HLA-A;HLA-F;DYNLL1;HLA-E;DNM2;ACTR1A;CAPZB;CANX;CTSF;CTSD;ACTR10;AP2M1;RAB7A
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	2.421087e-03	3.592996e-02	0	0	1.762523e+00	1.061662e+01	PSMD14;PSMD13;KEAP1;ADRB2;ACTB;PSMA7;PSMB10;PSMD8;PSMB6;YY1;PSMB7;PSMD6;PSMD7;PSMD4;PSMB2;UBB;PSMB3;PSMB1;UBC;ADRM1;USP28;RAD23B;RHOA;UCHL5;PSMB8;TGFBR1;PSMB9;PSMA5;PSMA6;PSMA4;PSMC3;PSMC4;TADA3;PSME1;PSME2;OTUB1
GO_Biological_Process_2021	regulation of viral genome replication (GO:0045069)	2.496886e-03	3.692392e-02	0	0	2.803720e+00	1.680189e+01	APOBEC3C;SRPK2;IFITM1;IFITM2;APOBEC3G;ISG15;BST2;IFI16;CCL5;PPIE;BANF1;PPIA;PPID
GO_Biological_Process_2021	regulation of mitochondrial membrane potential (GO:0051881)	2.558518e-03	3.770210e-02	0	0	3.700741e+00	2.208723e+01	PRELID1;UBB;PPA2;ARL6IP5;PMAIP1;BAX;PARK7;BAK1;BCL2L1
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	2.709954e-03	3.865370e-02	0	0	3.111696e+00	1.839268e+01	FGR;LYN;ZAP70;LCK;ABI3;TXK;ERBB2;ABI1;PTK2B;FYN;PTPN6
GO_Biological_Process_2021	establishment of Golgi localization (GO:0051683)	2.716055e-03	3.865370e-02	0	0	1.203609e+01	7.111613e+01	CDC42;SLC9A3R1;PDCD10;YWHAZ
GO_Biological_Process_2021	negative regulation by symbiont of host apoptotic process (GO:0033668)	2.716055e-03	3.865370e-02	0	0	1.203609e+01	7.111613e+01	RNF213;MAPK1;SERPINB9;BCL2L1
GO_Biological_Process_2021	negative regulation by symbiont of host programmed cell death (GO:0052041)	2.716055e-03	3.865370e-02	0	0	1.203609e+01	7.111613e+01	RNF213;MAPK1;SERPINB9;RAB7A
GO_Biological_Process_2021	negative regulation of membrane potential (GO:0045837)	2.716055e-03	3.865370e-02	0	0	1.203609e+01	7.111613e+01	PRELID1;ARL6IP5;BAX;PMAIP1
GO_Biological_Process_2021	ventricular cardiac muscle tissue development (GO:0003229)	2.716055e-03	3.865370e-02	0	0	1.203609e+01	7.111613e+01	TGFBR3;TGFB1;ID2;HOPX
GO_Biological_Process_2021	negative regulation of protein phosphorylation (GO:0001933)	2.732476e-03	3.865370e-02	0	0	2.186689e+00	1.290704e+01	LYN;TGFB1;SEMA4D;GSTP1;DTNBP1;GSKIP;CIB1;PRR5L;PARK7;SIRT2;PTPRC;DDIT4;FKBP8;INPP5K;TERF2IP;ITGB1BP1;PTPN6;CALM1;PPIA;NCK1
GO_Biological_Process_2021	epiboly involved in wound healing (GO:0090505)	2.733930e-03	3.865370e-02	0	0	7.526232e+00	4.441994e+01	PDCD10;FLNA;LCP1;RHOC;RHOA
GO_Biological_Process_2021	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	2.733930e-03	3.865370e-02	0	0	7.526232e+00	4.441994e+01	XBP1;TXNDC12;TMBIM6;PARK7;BCL2L1
GO_Biological_Process_2021	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045869)	2.733930e-03	3.865370e-02	0	0	7.526232e+00	4.441994e+01	APOBEC3C;APOBEC3G;APOBEC3H;INPP5K;MPHOSPH8
GO_Biological_Process_2021	positive regulation of superoxide anion generation (GO:0032930)	2.733930e-03	3.865370e-02	0	0	7.526232e+00	4.441994e+01	ITGAM;TGFB1;TYROBP;GSTP1;ITGB2
GO_Biological_Process_2021	regulation of establishment of protein localization to telomere (GO:0070203)	2.733930e-03	3.865370e-02	0	0	7.526232e+00	4.441994e+01	CCT2;TCP1;CCT7;TERF1;CCT5
GO_Biological_Process_2021	cellular response to growth factor stimulus (GO:0071363)	2.746864e-03	3.866080e-02	0	0	2.299491e+00	1.356078e+01	MAP2K3;WWOX;URI1;TGFB1;ANXA1;SYAP1;CIB1;IQGAP1;PTPN12;SIRT2;TGFBR1;RELA;EHD1;CCL5;ERBB2;INPP5K;XCL1;ITGB1BP1
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	2.752907e-03	3.866080e-02	0	0	2.238665e+00	1.319715e+01	FIS1;GSN;PDCD6;CARD8;F2R;RPS27L;FASLG;HMGB1;CFLAR;BBC3;CASP8;CASP10;LCK;ARL6IP5;CASP1;PMAIP1;CYCS;BAX;CTSD
GO_Biological_Process_2021	positive regulation of ion transport (GO:0043270)	2.946623e-03	4.110539e-02	0	0	4.018913e+00	2.341859e+01	VAMP8;VAMP7;KIF5B;CCL5;F2R;CCL4;CCL3;ORAI1
GO_Biological_Process_2021	stress-activated protein kinase signaling cascade (GO:0031098)	2.946623e-03	4.110539e-02	0	0	4.018913e+00	2.341859e+01	UBB;UBC;CCDC88C;MAPK1;MAP3K8;CCM2;SKP1;MAPK13
GO_Biological_Process_2021	cellular response to chemical stress (GO:0062197)	3.096035e-03	4.304620e-02	0	0	2.335493e+00	1.349362e+01	G6PD;GSTP1;KEAP1;GPX7;CYBA;PYCR2;PRR5L;PARK7;EIF2S1;SIRT2;CHCHD2;PRDX5;CCS;CYCS;ATM;STX4;PPIA
GO_Biological_Process_2021	selective autophagy (GO:0061912)	3.153345e-03	4.369784e-02	0	0	2.859301e+00	1.646755e+01	MAP1LC3B;UBB;DDRGK1;UBC;UFC1;UBE2N;ATM;AUP1;PARK7;DYNLL1;SQSTM1;RAB7A
GO_Biological_Process_2021	negative regulation of apoptotic signaling pathway (GO:2001234)	3.204480e-03	4.372032e-02	0	0	2.588483e+00	1.486619e+01	CX3CR1;URI1;PRELID1;ACAA2;GSTP1;GHITM;PARK7;TRIAP1;CFLAR;NOC2L;TGFBR1;RELA;TMBIM6;BCL2L1
GO_Biological_Process_2021	negative regulation of NF-kappaB transcription factor activity (GO:0032088)	3.204480e-03	4.372032e-02	0	0	2.588483e+00	1.486619e+01	PRMT2;GFI1;ANXA4;CARD8;NLRC5;COMMD7;IRAK1;IRAK2;TMSB4X;DDIT3;TAX1BP1;RBCK1;HAVCR2;NFKBIB
GO_Biological_Process_2021	regulation of RNA splicing (GO:0043484)	3.204480e-03	4.372032e-02	0	0	2.588483e+00	1.486619e+01	SRPK2;RBM39;MBNL1;TIA1;JMJD6;CLK1;HNRNPL;HNRNPK;SON;SNRNP70;HNRNPF;SRSF3;HNRNPH2;TMBIM6
GO_Biological_Process_2021	actin filament polymerization (GO:0030041)	3.240227e-03	4.372032e-02	0	0	4.519428e+00	2.590587e+01	PREX1;DIAPH1;PSTPIP1;GSN;PSTPIP2;WAS;RAC1
GO_Biological_Process_2021	natural killer cell activation (GO:0030101)	3.240227e-03	4.372032e-02	0	0	4.519428e+00	2.590587e+01	NCR1;NCR3;CASP8;PTPRC;SLAMF7;TOX;CD244
GO_Biological_Process_2021	negative regulation of blood vessel endothelial cell migration (GO:0043537)	3.240227e-03	4.372032e-02	0	0	4.519428e+00	2.590587e+01	TGFB1;PDCD10;GADD45A;CSNK2B;ITGB1BP1;HMGB1;RHOA
GO_Biological_Process_2021	positive regulation of endopeptidase activity (GO:0010950)	3.240227e-03	4.372032e-02	0	0	4.519428e+00	2.590587e+01	LYN;PSENEN;PRELID1;PSME1;PSME2;FYN;MBP
GO_Biological_Process_2021	positive regulation of T cell mediated cytotoxicity (GO:0001916)	3.240227e-03	4.372032e-02	0	0	4.519428e+00	2.590587e+01	HLA-B;XCL1;HLA-A;IL12RB1;HLA-F;MR1;HLA-E
GO_Biological_Process_2021	hexose biosynthetic process (GO:0019319)	3.248989e-03	4.372032e-02	0	0	3.539552e+00	2.027955e+01	TPI1;MDH1;MDH2;PGAM1;PGK1;AKR1B1;ENO1;GAPDH;SLC25A11
GO_Biological_Process_2021	negative regulation of viral life cycle (GO:1903901)	3.270478e-03	4.386843e-02	0	0	5.421099e+00	3.102397e+01	BST2;IFITM1;GSN;IFITM2;PPIA;LY6E
GO_Biological_Process_2021	positive regulation of phagocytosis (GO:0050766)	3.292987e-03	4.402924e-02	0	0	3.017157e+00	1.724595e+01	FCER1G;PTPRC;IFNG;LMAN2;IL2RB;RAB27A;CYBA;CD47;CALR;IL2RG;LYAR
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	3.306419e-03	4.406804e-02	0	0	1.710066e+00	9.767710e+00	BEX4;IFITM1;PRR5L;CIB1;SYNE2;ACTG1;MIEN1;DDRGK1;PDCD10;PDGFD;TMSB4X;CCL5;CCL3;FLNA;PTK2B;STX4;RAC1;SUN2;XBP1;ANXA1;TGFB1;SEMA4D;HSPA5;LMO4;F2R;ACTN4;MIF;RHOC;RHOA;TGFBR1;BST2;FGR;DAB2;ABI3;ATM;MAPRE1;FERMT3
GO_Biological_Process_2021	retrograde transport, endosome to Golgi (GO:0042147)	3.373531e-03	4.481976e-02	0	0	2.471440e+00	1.406693e+01	TMED9;GOSR2;CLTC;RHOBTB3;VPS26A;VPS26B;GGA1;RNF126;TBC1D10C;STX5;TBC1D17;PLEKHJ1;RAB7A;SNX6;VTI1B
GO_Biological_Process_2021	positive regulation of supramolecular fiber organization (GO:1902905)	3.491111e-03	4.623512e-02	0	0	2.675843e+00	1.513868e+01	VASP;WDR1;PLEK;KATNB1;BIN1;DRG1;PTK2B;EVL;RAC1;MAPRE1;PFN1;NCK1;ARF6
GO_Biological_Process_2021	innate immune response (GO:0045087)	3.611082e-03	4.767312e-02	0	0	1.795636e+00	1.009821e+01	CX3CR1;IFITM1;SP100;IFITM2;NLRC5;SLA;HMGB1;CORO1A;RELA;NUB1;IRAK1;PTK2B;FYN;B2M;LYN;SRPK2;FCER1G;APOBEC3G;CYBA;ISG15;IRAK4;S100B;HLA-E;BST2;FGR;ZAP70;TYROBP;LCK;IRF7;KLRD1;RNF187
GO_Biological_Process_2021	RNA metabolic process (GO:0016070)	3.638047e-03	4.787807e-02	0	0	2.037715e+00	1.144444e+01	DDX17;RNASEH2C;RBM39;HNRNPA3;WTAP;CELF2;LSM1;HNRNPU;TBRG4;HNRNPL;RBM3;HNRNPM;SNRNP40;HNRNPK;HNRNPF;PPP1R8;HNRNPA2B1;POLR2E;POLR2F;HNRNPH2;POLR2G;POLR2L
GO_Biological_Process_2021	regulation of inositol phosphate biosynthetic process (GO:0010919)	3.690103e-03	4.825963e-02	0	0	2.706579e+01	1.516253e+02	PLEK;PTK2B;CD244
GO_Biological_Process_2021	regulation of natural killer cell mediated immunity (GO:0002715)	3.690103e-03	4.825963e-02	0	0	2.706579e+01	1.516253e+02	NCR1;SH2D1B;HLA-E
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	3.729307e-03	4.851312e-02	0	0	1.550799e+00	8.671341e+00	SETD3;ILK;RORA;ETS1;LBH;RPS6KA1;EPC1;CD38;YAF2;MYBL1;MAP2K3;EOMES;PRMT2;F2R;RHOG;RUNX3;TGFBR1;JMJD6;DNM2;ELF1;THRAP3;DDIT3;IRF1;IRF7;SKAP1;KMT2E;HDAC2;SP100;HDAC1;RNF6;RELA;NSD1;TBX21;INPP5K;BRD7;TGFB1;TAF15;ZBTB16;CNBP;PYHIN1;NFATC2;FLI1;KLF2;MAD2L2;KLF6;PHF5A;PITHD1;ID2;SP3;TADA3;CRLF3;RNF187
GO_Biological_Process_2021	regulation of neuron death (GO:1901214)	3.732670e-03	4.851312e-02	0	0	2.536507e+00	1.418068e+01	ITGAM;ITGB2;RRAS2;PARK7;KIR3DL2;HLA-F;EIF2S1;TYROBP;IFNG;UBB;CCL5;DDIT4;CHMP4A;FYN
GO_Biological_Process_2021	positive regulation of leukocyte cell-cell adhesion (GO:1903039)	3.825982e-03	4.926688e-02	0	0	3.807082e+00	2.118999e+01	IRAK1;LCK;ITGB2;CD47;ETS1;RELA;RHOA;SKAP1
GO_Biological_Process_2021	regulation of actin cytoskeleton reorganization (GO:2000249)	3.825982e-03	4.926688e-02	0	0	3.807082e+00	2.118999e+01	CDC42;ABI3;ARHGDIA;ARHGDIB;PTK2B;HCLS1;IQGAP2;PHPT1
GO_Biological_Process_2021	regulation of type I interferon-mediated signaling pathway (GO:0060338)	3.825982e-03	4.926688e-02	0	0	3.807082e+00	2.118999e+01	IFNAR2;ZBP1;YTHDF2;CDC37;NLRC5;ISG15;PTPN6;SAMHD1
GO_Biological_Process_2021	regulation of interferon-gamma production (GO:0032649)	3.890868e-03	4.994872e-02	0	0	2.427110e+00	1.346833e+01	BTN3A1;TXK;ISG15;HMGB1;BTN3A2;HLA-A;LGALS9C;LGALS9B;DDIT3;XCL1;SLAMF6;CD47;IL12RB1;CD244;HAVCR2
GO_Biological_Process_2021	negative regulation of cell differentiation (GO:0045596)	3.941577e-03	5.044495e-02	0	0	2.154188e+00	1.192596e+01	TGFB1;YTHDF2;SEMA4D;ZBTB16;HNRNPU;RORA;WDR61;ADIPOR1;HOPX;SIRT2;TGFBR1;PPP2CA;MAD2L2;IFNG;SDHAF2;CCDC85B;ID2;PTK2B;CALR
GO_Biological_Process_2021	positive regulation of protein polymerization (GO:0032273)	3.972436e-03	5.068489e-02	0	0	2.928179e+00	1.618807e+01	VASP;HSP90AA1;BIN1;DRG1;PTK2B;EVL;RAC1;MAPRE1;PFN1;NCK1;ARF6
GO_Biological_Process_2021	regulation of mRNA processing (GO:0050684)	4.077974e-03	5.171612e-02	0	0	3.391795e+00	1.866218e+01	SRPK2;RBM39;TIA1;HNRNPK;SON;SLTM;SRSF3;SAFB;JMJD6
GO_Biological_Process_2021	sterol biosynthetic process (GO:0016126)	4.077974e-03	5.171612e-02	0	0	3.391795e+00	1.866218e+01	IDI1;FDPS;EBP;G6PD;ACAA2;MVD;LBR;ACAT2;FDFT1
GO_Biological_Process_2021	regulation of cellular component movement (GO:0051270)	4.099394e-03	5.175085e-02	0	0	3.119917e+00	1.714992e+01	TGFBR3;LYN;DIAPH1;SP100;ERBB2;ACTN4;PKN1;ETS1;RHOA;TGFBR1
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	4.105444e-03	5.175085e-02	0	0	1.406801e+00	7.730995e+00	SMARCB1;SETD3;HNRNPU;RORA;HMGB1;TRIAP1;PARK7;AATF;LITAF;ETS1;YY1;CHCHD2;MED10;RPS6KA1;DPF2;EPC1;MYBL1;IER2;NCK1;ACTR3;EIF5A;EOMES;DDX17;PPP1R12A;SIRT2;TNFRSF1A;JMJD6;METTL23;ELF1;IRF3;TFDP2;THRAP3;DDIT3;SUB1;IRF1;IRF7;HOXB4;HCLS1;HOXB2;ITGB1BP1;EAPP;SQSTM1;SKAP1;HDAC2;AKNA;CTBP2;ATF6B;MAX;HDAC1;TXK;SUPT4H1;NLRC5;WAS;ASCL2;RELA;MLLT6;PLAC8;HELZ2;IFI16;UBB;DDRGK1;UBC;WWOX;XBP1;TGFB1;CNBP;SMARCA5;NFATC3;CDC5L;USF1;KLF2;DRAP1;POMC;DAB2;KLF6;PSMC3;SP3;PIN1;ATM;CRLF3;LPIN2;SSBP3
GO_Biological_Process_2021	antigen processing and presentation of endogenous peptide antigen (GO:0002483)	4.303756e-03	5.328763e-02	0	0	6.450533e+00	3.514423e+01	TAP1;HLA-A;HLA-F;B2M;HLA-E
GO_Biological_Process_2021	carbohydrate derivative catabolic process (GO:1901136)	4.303756e-03	5.328763e-02	0	0	6.450533e+00	3.514423e+01	FBXO6;AOAH;BPGM;STT3B;SAMHD1
GO_Biological_Process_2021	prostaglandin biosynthetic process (GO:0001516)	4.303756e-03	5.328763e-02	0	0	6.450533e+00	3.514423e+01	CBR1;PTGES3;AKR1C3;MIF;PTGDS
GO_Biological_Process_2021	regulation of actomyosin structure organization (GO:0110020)	4.303756e-03	5.328763e-02	0	0	6.450533e+00	3.514423e+01	CDC42;AKAP13;WAS;RAC1;ACTG1
GO_Biological_Process_2021	regulation of leukocyte adhesion to vascular endothelial cell (GO:1904994)	4.303756e-03	5.328763e-02	0	0	6.450533e+00	3.514423e+01	IRAK1;ITGB2;ETS1;RELA;RHOA
GO_Biological_Process_2021	regulation of transcription regulatory region DNA binding (GO:2000677)	4.303756e-03	5.328763e-02	0	0	6.450533e+00	3.514423e+01	MAD2L2;TGFB1;NSD1;PARK7;ZBTB7A
GO_Biological_Process_2021	regulation of necroptotic process (GO:0060544)	4.347943e-03	5.367593e-02	0	0	4.217791e+00	2.293657e+01	ZBP1;HSP90AA1;CASP8;CDC37;FLOT1;STUB1;CFLAR
GO_Biological_Process_2021	cellular response to lipopolysaccharide (GO:0071222)	4.543640e-03	5.592686e-02	0	0	2.233404e+00	1.204704e+01	LYN;CX3CR1;XBP1;TGFB1;GFI1;GSTP1;HMGB1;RHOA;RELA;MTDH;IRAK1;CCL5;CASP1;CCL3;CARD16;NFKBIB;CHMP5
GO_Biological_Process_2021	transcription, DNA-templated (GO:0006351)	4.596477e-03	5.634882e-02	0	0	1.761535e+00	9.481398e+00	GTF3C1;DDX5;GTF2A2;CEBPD;GTF3C6;SUPT4H1;WDR61;RTF1;POLR2E;EPC1;POLR2F;POLR2G;POLR2L;ABT1;IVNS1ABP;XBP1;KLF13;TAF15;TAF12;POLR3GL;TAF11;SMARCA5;GTF3A;DEK;DRAP1;PPP5C;DRG1;RNPS1;MNAT1;IRF9;NFKBIB
GO_Biological_Process_2021	positive regulation of response to endoplasmic reticulum stress (GO:1905898)	4.631779e-03	5.634882e-02	0	0	4.927872e+00	2.648640e+01	XBP1;DDIT3;BAX;PMAIP1;BAK1;NCK1
GO_Biological_Process_2021	regulation of actin filament bundle assembly (GO:0032231)	4.631779e-03	5.634882e-02	0	0	4.927872e+00	2.648640e+01	CDC42;PLEK;WAS;RAC1;PFN1;ACTG1
GO_Biological_Process_2021	regulation of protein localization to membrane (GO:1905475)	4.631779e-03	5.634882e-02	0	0	4.927872e+00	2.648640e+01	VAMP8;GSN;STX8;FYN;ACTB;VTI1B
GO_Biological_Process_2021	regulation of intrinsic apoptotic signaling pathway (GO:2001242)	4.759097e-03	5.772992e-02	0	0	2.844286e+00	1.521038e+01	SLC9A3R1;FIS1;URI1;LCK;DDIT3;PMAIP1;BAX;P4HB;NOC2L;BBC3;BCL2L1
GO_Biological_Process_2021	multivesicular body assembly (GO:0036258)	4.894899e-03	5.915189e-02	0	0	3.616434e+00	1.923785e+01	VPS4B;CHMP1A;CHMP2A;CHMP4A;SNF8;VPS37B;VPS25;CHMP5
GO_Biological_Process_2021	actin cytoskeleton reorganization (GO:0031532)	4.985950e-03	5.915189e-02	0	0	3.015675e+00	1.598649e+01	ANXA1;GSN;GPR65;PLEK;DTNBP1;MYH9;FLNA;TNIK;WHAMM;RHOA
GO_Biological_Process_2021	negative regulation of cysteine-type endopeptidase activity (GO:2000117)	4.985950e-03	5.915189e-02	0	0	3.015675e+00	1.598649e+01	CAST;CDKN2D;ARL6IP1;DNAJB6;IFI16;CARD8;RPS6KA1;TRIAP1;CARD16;CST7
GO_Biological_Process_2021	cyclooxygenase pathway (GO:0019371)	5.003529e-03	5.915189e-02	0	0	9.026335e+00	4.781802e+01	CBR1;PTGES3;AKR1C3;PTGDS
GO_Biological_Process_2021	establishment of epithelial cell apical/basal polarity (GO:0045198)	5.003529e-03	5.915189e-02	0	0	9.026335e+00	4.781802e+01	CDC42;SLC9A3R1;MSN;RHOA
GO_Biological_Process_2021	negative regulation of macromolecule biosynthetic process (GO:0010558)	5.003529e-03	5.915189e-02	0	0	9.026335e+00	4.781802e+01	HDAC2;TGFB1;GSTP1;CLTC
GO_Biological_Process_2021	regulation of cell-cell adhesion mediated by integrin (GO:0033632)	5.003529e-03	5.915189e-02	0	0	9.026335e+00	4.781802e+01	CCL5;ADA;SKAP1;FERMT3
GO_Biological_Process_2021	regulation of endoplasmic reticulum unfolded protein response (GO:1900101)	5.003529e-03	5.915189e-02	0	0	9.026335e+00	4.781802e+01	XBP1;HSPA5;BAX;BAK1
GO_Biological_Process_2021	regulation of RNA polymerase II regulatory region sequence-specific DNA binding (GO:1903025)	5.003529e-03	5.915189e-02	0	0	9.026335e+00	4.781802e+01	DDRGK1;DDIT3;NSD1;TMSB4X
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	5.060585e-03	5.952217e-02	0	0	2.147333e+00	1.135139e+01	CX3CR1;HSP90AA1;TGFB1;RHOG;AKR1C3;PARK7;RTN4;TGFBR1;MTDH;LCK;ERBB2;RAC2;CCL3;HCLS1;ADAM8;ITGB1BP1;FYN;RAC1
GO_Biological_Process_2021	regulation of substrate adhesion-dependent cell spreading (GO:1900024)	5.063296e-03	5.952217e-02	0	0	3.255859e+00	1.720962e+01	CDC42;ILK;FLNA;CIB1;ITGB1BP1;RAC1;ACTN4;CALR;P4HB
GO_Biological_Process_2021	positive regulation of protein serine/threonine kinase activity (GO:0071902)	5.120052e-03	6.002077e-02	0	0	2.343035e+00	1.235855e+01	TGFB1;SYAP1;CIB1;ADRB2;RHOA;PPP2CA;CCND3;CCND2;IRAK1;IFNG;PDCD10;PDGFD;ERBB2;ADAM8;CALM1
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	5.675401e-03	6.634512e-02	0	0	2.119273e+00	1.096006e+01	CDKN2D;CDKN2C;GADD45A;SYAP1;CIB1;ADRB2;SNF8;ACTB;RHOA;PPP2CA;CCND3;CCND2;IFNG;SERTAD1;PDCD10;CDC37;CALM1;MNAT1
GO_Biological_Process_2021	negative regulation of binding (GO:0051100)	5.755192e-03	6.709047e-02	0	0	2.392347e+00	1.233890e+01	LRPAP1;SP100;GZMA;PARK7;ACTB;PPP1CA;DAB2;SUMO1;IFI16;BAX;PIN1;ITGB1BP1;TMBIM6;CARD16
GO_Biological_Process_2021	cellular response to chemokine (GO:1990869)	6.178185e-03	7.142459e-02	0	0	3.443944e+00	1.751841e+01	CCL4L1;CCL5;CCL4;XCL2;CCL3;XCL1;PTK2B;RHOA
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	6.178185e-03	7.142459e-02	0	0	3.443944e+00	1.751841e+01	FGR;GSDMD;PPP1R11;HLA-A;GBP2;MR1;GBP4;HLA-E
GO_Biological_Process_2021	gluconeogenesis (GO:0006094)	6.178185e-03	7.142459e-02	0	0	3.443944e+00	1.751841e+01	TPI1;MDH1;MDH2;PGAM1;PGK1;ENO1;GAPDH;SLC25A11
GO_Biological_Process_2021	leukocyte cell-cell adhesion (GO:0007159)	6.368103e-03	7.164844e-02	0	0	4.516850e+00	2.283924e+01	SEMA4D;CCL5;ITGB2;MSN;ITGAL;FERMT3
GO_Biological_Process_2021	lipopolysaccharide-mediated signaling pathway (GO:0031663)	6.368103e-03	7.164844e-02	0	0	4.516850e+00	2.283924e+01	LYN;TGFB1;IRAK1;CCL5;CCL3;MTDH
GO_Biological_Process_2021	mitotic cytokinetic process (GO:1902410)	6.368103e-03	7.164844e-02	0	0	4.516850e+00	2.283924e+01	VPS4B;CHMP1A;CHMP2A;CHMP4A;RHOA;CHMP5
GO_Biological_Process_2021	negative regulation of RNA splicing (GO:0033119)	6.368103e-03	7.164844e-02	0	0	4.516850e+00	2.283924e+01	SAP18;RNPS1;SRSF4;TMBIM6;SRSF7;SRSF9
GO_Biological_Process_2021	positive regulation of neuron apoptotic process (GO:0043525)	6.368103e-03	7.164844e-02	0	0	4.516850e+00	2.283924e+01	SRPK2;ITGAM;TYROBP;DDIT3;CCL3;BAX
GO_Biological_Process_2021	positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	6.368103e-03	7.164844e-02	0	0	4.516850e+00	2.283924e+01	CCL5;IL10RA;F2R;OCIAD1;PTK2B;CRLF3
